iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high
396,DGP 2: Investor communication,1,Violated,9.685000000000024,1.7315227749986675,6.291215361002635,13.078784638997412
397,DGP 1: No investor communication,0,Fulfilled,8.299375000000024,1.3431625370130085,5.666776427454527,10.931973572545521
397,DGP 2: Investor communication,1,Violated,6.467500000000021,1.688816691254681,3.157419285140846,9.777580714859194
398,DGP 1: No investor communication,0,Fulfilled,9.196874999999991,1.3493162762665278,6.552215098517597,11.841534901482387
398,DGP 2: Investor communication,1,Violated,6.1706250000000065,1.749097969634422,2.7423929795165396,9.598857020483473
399,DGP 1: No investor communication,0,Fulfilled,9.734375000000005,1.3651379272970683,7.058704662497751,12.41004533750226
399,DGP 2: Investor communication,1,Violated,5.653749999999981,1.7268858990523497,2.269053637857376,9.038446362142587
400,DGP 1: No investor communication,0,Fulfilled,9.373125000000025,1.3351531012305675,6.756224921588112,11.990025078411938
400,DGP 2: Investor communication,1,Violated,10.328749999999996,1.680896440156275,7.0341929772936975,13.623307022706294
401,DGP 1: No investor communication,0,Fulfilled,10.484999999999992,1.3435019782398112,7.851736122649962,13.118263877350023
401,DGP 2: Investor communication,1,Violated,6.911874999999996,1.7350283313017683,3.51121947064853,10.312530529351461
402,DGP 1: No investor communication,0,Fulfilled,8.711250000000005,1.328512965327326,6.107364587958446,11.315135412041563
402,DGP 2: Investor communication,1,Violated,6.2881249999999795,1.739145394403458,2.879400026969202,9.696849973030757
403,DGP 1: No investor communication,0,Fulfilled,8.013750000000005,1.3604337007266585,5.347299946575754,10.680200053424256
403,DGP 2: Investor communication,1,Violated,8.746249999999954,1.7086201937704864,5.3973544202098,12.095145579790106
404,DGP 1: No investor communication,0,Fulfilled,5.856875000000011,1.3476477641777076,3.215485382211704,8.498264617788319
404,DGP 2: Investor communication,1,Violated,9.738124999999991,1.7576624548073556,6.293106588577574,13.183143411422408
405,DGP 1: No investor communication,0,Fulfilled,8.04312500000002,1.3764156602128061,5.345350305982919,10.74089969401712
405,DGP 2: Investor communication,1,Violated,6.29374999999998,1.699696869779031,2.9623441352330793,9.62515586476688
406,DGP 1: No investor communication,0,Fulfilled,9.089374999999992,1.3077561056600993,6.526173032906197,11.652576967093786
406,DGP 2: Investor communication,1,Violated,8.673749999999998,1.7202653025474464,5.302030007007003,12.045469992992993
407,DGP 1: No investor communication,0,Fulfilled,9.278750000000013,1.3631981992447706,6.606881529480263,11.950618470519764
407,DGP 2: Investor communication,1,Violated,8.344999999999995,1.7177086339295335,4.97829107749811,11.711708922501881
408,DGP 1: No investor communication,0,Fulfilled,8.368750000000002,1.3580987973195398,5.706876357253704,11.0306236427463
408,DGP 2: Investor communication,1,Violated,7.629999999999984,1.727150099277476,4.2447858054161305,11.015214194583837
409,DGP 1: No investor communication,0,Fulfilled,8.517499999999993,1.3872843126100778,5.79842274728424,11.236577252715746
409,DGP 2: Investor communication,1,Violated,5.0650000000000395,1.7249653091635844,1.684067994039414,8.445932005960664
410,DGP 1: No investor communication,0,Fulfilled,8.838124999999996,1.3068443759998594,6.2767100230402715,11.399539976959721
410,DGP 2: Investor communication,1,Violated,9.636250000000006,1.7379323997824894,6.229902496426327,13.042597503573685
411,DGP 1: No investor communication,0,Fulfilled,8.496250000000005,1.3211594063627512,5.906777563529013,11.085722436470999
411,DGP 2: Investor communication,1,Violated,11.022499999999992,1.724285848991629,7.6428997359764,14.402100264023584
412,DGP 1: No investor communication,0,Fulfilled,8.028750000000002,1.3367149517870593,5.408788694497366,10.648711305502639
412,DGP 2: Investor communication,1,Violated,5.102500000000012,1.7439953557997363,1.6842691026325283,8.520730897367494
413,DGP 1: No investor communication,0,Fulfilled,10.271875000000007,1.313237960319758,7.697928597773281,12.845821402226733
413,DGP 2: Investor communication,1,Violated,10.75875,1.7173913958804345,7.392662864074348,14.12483713592565
414,DGP 1: No investor communication,0,Fulfilled,6.5606249999999875,1.3706518853770864,3.874147304660898,9.247102695339077
414,DGP 2: Investor communication,1,Violated,9.30312500000002,1.6823033695053136,6.005810395769604,12.600439604230434
415,DGP 1: No investor communication,0,Fulfilled,8.785624999999987,1.371592696652283,6.097303314561513,11.473946685438461
415,DGP 2: Investor communication,1,Violated,8.334375000000025,1.7464143324086385,4.9114029084790936,11.757347091520955
416,DGP 1: No investor communication,0,Fulfilled,10.338125000000007,1.3219267830392794,7.74714850524302,12.929101494756994
416,DGP 2: Investor communication,1,Violated,6.004375000000012,1.7560624371067795,2.562492623270724,9.4462573767293
417,DGP 1: No investor communication,0,Fulfilled,10.023124999999999,1.3110824210739878,7.453403454694982,12.592846545305015
417,DGP 2: Investor communication,1,Violated,4.822499999999986,1.7316366183116711,1.4284922281091101,8.21650777189086
418,DGP 1: No investor communication,0,Fulfilled,9.01999999999999,1.371314425094123,6.33222372681551,11.707776273184471
418,DGP 2: Investor communication,1,Violated,7.966249999999993,1.734248440561815,4.567123056498836,11.36537694350115
419,DGP 1: No investor communication,0,Fulfilled,7.219999999999998,1.3582532493571953,4.557823631259895,9.882176368740101
419,DGP 2: Investor communication,1,Violated,7.515624999999995,1.7060437358367935,4.17177927775988,10.85947072224011
420,DGP 1: No investor communication,0,Fulfilled,7.078125,1.322513205927157,4.485999116382772,9.670250883617229
420,DGP 2: Investor communication,1,Violated,10.656249999999996,1.7567706001009,7.212979623802232,14.099520376197761
421,DGP 1: No investor communication,0,Fulfilled,10.701874999999996,1.3614511457518945,8.033430754326282,13.37031924567371
421,DGP 2: Investor communication,1,Violated,10.517500000000016,1.7289887042544259,7.128682139661342,13.90631786033869
422,DGP 1: No investor communication,0,Fulfilled,6.166250000000008,1.2948928502340808,3.6282600135412095,8.704239986458806
422,DGP 2: Investor communication,1,Violated,7.009374999999986,1.7773305405395765,3.5258071405424163,10.492942859457557
423,DGP 1: No investor communication,0,Fulfilled,10.321875000000002,1.3666401021632277,7.643260399760075,13.000489600239929
423,DGP 2: Investor communication,1,Violated,6.226250000000027,1.7635098039271915,2.7697707843027315,9.682729215697321
424,DGP 1: No investor communication,0,Fulfilled,9.263124999999999,1.3381598078259012,6.640331776661233,11.885918223338765
424,DGP 2: Investor communication,1,Violated,8.369374999999986,1.714637257347353,5.008685975599174,11.730064024400797
425,DGP 1: No investor communication,0,Fulfilled,7.4825,1.3168769916377354,4.901421096390038,10.063578903609962
425,DGP 2: Investor communication,1,Violated,7.3493749999999896,1.7219686691638585,3.974316408438827,10.724433591561152
426,DGP 1: No investor communication,0,Fulfilled,10.985624999999985,1.3540593499575908,8.331668674083106,13.639581325916863
426,DGP 2: Investor communication,1,Violated,6.016249999999989,1.743969328532646,2.5980701160760025,9.434429883923976
427,DGP 1: No investor communication,0,Fulfilled,7.456250000000015,1.3363602942993797,4.836983823173231,10.075516176826799
427,DGP 2: Investor communication,1,Violated,8.674374999999984,1.7470126595217879,5.250230187337279,12.098519812662687
428,DGP 1: No investor communication,0,Fulfilled,11.174999999999995,1.3602930832259243,8.508825556877184,13.841174443122807
428,DGP 2: Investor communication,1,Violated,8.263124999999999,1.7340961744599503,4.864296498058496,11.6619535019415
429,DGP 1: No investor communication,0,Fulfilled,9.429374999999984,1.325746704407039,6.830911459362188,12.02783854063778
429,DGP 2: Investor communication,1,Violated,6.948125000000006,1.7662792566109689,3.4862176570425074,10.410032342957505
430,DGP 1: No investor communication,0,Fulfilled,7.44125,1.2842544950458787,4.924111189710078,9.958388810289922
430,DGP 2: Investor communication,1,Violated,8.850000000000012,1.7537813409774619,5.4125885716841875,12.287411428315837
431,DGP 1: No investor communication,0,Fulfilled,11.178124999999996,1.3519178756453238,8.528365963735162,13.82788403626483
431,DGP 2: Investor communication,1,Violated,10.033125000000004,1.786022342151981,6.532521209382121,13.533728790617886
432,DGP 1: No investor communication,0,Fulfilled,9.237499999999999,1.3040984305130008,6.681467076194517,11.793532923805481
432,DGP 2: Investor communication,1,Violated,11.286250000000017,1.7144139209759701,7.925998714887116,14.646501285112919
433,DGP 1: No investor communication,0,Fulfilled,8.625625,1.348857973065865,5.9818633727909045,11.269386627209094
433,DGP 2: Investor communication,1,Violated,8.353750000000028,1.7541995823647154,4.915518818565186,11.79198118143487
434,DGP 1: No investor communication,0,Fulfilled,10.941250000000014,1.3366796731027155,8.321357840718692,13.561142159281337
434,DGP 2: Investor communication,1,Violated,8.233125000000012,1.738697904866963,4.825277106460764,11.64097289353926
435,DGP 1: No investor communication,0,Fulfilled,8.053125000000014,1.3478302862248053,5.4113776389993955,10.694872361000632
435,DGP 2: Investor communication,1,Violated,8.741250000000017,1.705660668196873,5.398155090334146,12.084344909665887
436,DGP 1: No investor communication,0,Fulfilled,6.8931249999999995,1.362603562216335,4.222422018055983,9.563827981944016
436,DGP 2: Investor communication,1,Violated,5.620000000000015,1.741885747954692,2.205903934008819,9.03409606599121
437,DGP 1: No investor communication,0,Fulfilled,8.416875000000026,1.365996726791275,5.739521415489127,11.094228584510924
437,DGP 2: Investor communication,1,Violated,8.023749999999975,1.7216060111786444,4.649402218089832,11.398097781910117
438,DGP 1: No investor communication,0,Fulfilled,7.393749999999985,1.326148450174187,4.7944990376585785,9.993000962341391
438,DGP 2: Investor communication,1,Violated,8.060624999999995,1.7392897158970413,4.651617156841794,11.469632843158195
439,DGP 1: No investor communication,0,Fulfilled,9.548750000000023,1.3515952942826612,6.899623223206007,12.19787677679404
439,DGP 2: Investor communication,1,Violated,4.566875,1.7653160795683724,1.1068554840459894,8.026894515954009
440,DGP 1: No investor communication,0,Fulfilled,9.230000000000004,1.3476097014254993,6.588684985206026,11.871315014793982
440,DGP 2: Investor communication,1,Violated,6.72999999999999,1.7086270896633748,3.381090904259775,10.078909095740205
441,DGP 1: No investor communication,0,Fulfilled,10.270624999999999,1.3309124476003495,7.6620366027033135,12.879213397296684
441,DGP 2: Investor communication,1,Violated,9.26687499999999,1.6800821433579736,5.973913999018362,12.559836000981619
442,DGP 1: No investor communication,0,Fulfilled,9.400000000000013,1.3427317457485823,6.768245778332791,12.031754221667235
442,DGP 2: Investor communication,1,Violated,9.301874999999994,1.7293640715270917,5.912321419806894,12.691428580193094
443,DGP 1: No investor communication,0,Fulfilled,8.6687500000000135,1.3846120925156349,5.954910298669369,11.382589701330659
443,DGP 2: Investor communication,1,Violated,7.647500000000022,1.7635496440959397,4.19094269757198,11.104057302428064
444,DGP 1: No investor communication,0,Fulfilled,10.655625000000008,1.3328704355243164,8.043198946372348,13.268051053627667
444,DGP 2: Investor communication,1,Violated,6.6875,1.767823328394035,3.2225662763476914,10.152433723652308
445,DGP 1: No investor communication,0,Fulfilled,12.088749999999996,1.3659610735089918,9.411466295922372,14.76603370407762
445,DGP 2: Investor communication,1,Violated,8.626249999999992,1.7353891340389023,5.224887297283743,12.02761270271624
446,DGP 1: No investor communication,0,Fulfilled,6.753749999999997,1.3612612798856227,4.085677891424176,9.421822108575817
446,DGP 2: Investor communication,1,Violated,10.086249999999986,1.6953446657606814,6.76337445510905,13.409125544890921
447,DGP 1: No investor communication,0,Fulfilled,9.649374999999985,1.345614402970201,7.011970770178391,12.28677922982158
447,DGP 2: Investor communication,1,Violated,11.591249999999999,1.784400420927421,8.093825174982253,15.088674825017744
448,DGP 1: No investor communication,0,Fulfilled,11.695000000000006,1.310908736751377,9.125618875967307,14.264381124032704
448,DGP 2: Investor communication,1,Violated,8.551875000000003,1.7258940891292447,5.169122585306683,11.934627414693322
449,DGP 1: No investor communication,0,Fulfilled,6.526874999999988,1.322269508274275,3.935226763782409,9.118523236217566
449,DGP 2: Investor communication,1,Violated,9.075000000000017,1.674771965180364,5.7924469482465035,12.35755305175353
450,DGP 1: No investor communication,0,Fulfilled,8.316875000000003,1.3543561473753192,5.662336951144377,10.971413048855629
450,DGP 2: Investor communication,1,Violated,6.950624999999958,1.7755483663640805,3.47055020192636,10.430699798073556
451,DGP 1: No investor communication,0,Fulfilled,10.184375000000006,1.322841413143011,7.591605830239705,12.777144169760309
451,DGP 2: Investor communication,1,Violated,7.286250000000004,1.7751075301125327,3.80703924097944,10.765460759020568
452,DGP 1: No investor communication,0,Fulfilled,7.948124999999996,1.3307868793791524,5.339782716416857,10.556467283583135
452,DGP 2: Investor communication,1,Violated,7.672499999999998,1.773199015126967,4.1970299303511425,11.147970069648853
453,DGP 1: No investor communication,0,Fulfilled,8.758749999999997,1.3513978178166097,6.110010277079443,11.407489722920552
453,DGP 2: Investor communication,1,Violated,7.733750000000006,1.695158286504187,4.411239758451799,11.056260241548213
454,DGP 1: No investor communication,0,Fulfilled,8.618125000000022,1.3502710087354355,5.971593822878569,11.264656177121475
454,DGP 2: Investor communication,1,Violated,9.835625000000018,1.7775670092029099,6.351593661962315,13.31965633803772
455,DGP 1: No investor communication,0,Fulfilled,9.886250000000015,1.3681659375675925,7.204644762367533,12.567855237632497
455,DGP 2: Investor communication,1,Violated,7.473749999999997,1.728217007847599,4.086444664618703,10.861055335381291
